battleID,userID,battle,n_sims
1,1,Light Side 8-A (Hard),4
2,1,Dark Side 9-A (Hard),2
3,1,Fleet 2-A (Hard),3
4,1,Fleet 2-E (Hard),2
5,1,Dark Side 9-A (Hard),2
6,1,Dark Side 6-D (Hard),5
7,1,Fleet 4-E (Hard),5
8,1,Light Side 8-A (Hard),3
9,1,Fleet 2-A (Hard),2
