battleID,userID,battle,n_sims
1,1,Light Side 7-C (Hard),5
2,1,Dark Side 7-C (Hard),5
3,1,Cantina 8-G,20
4,1,Cantina 8-G,6
5,1,Light Side 8-D (Hard),5
6,1,Light Side 8-B (Hard),5
7,1,Fleet 5-A (Hard),5
8,1,Light Side 7-A (Hard),5
9,1,Fleet 5-B (Hard),5
10,1,Fleet 5-D (Hard),1
11,1,Cantina 8-G,7
12,1,Fleet 5-D (Hard),4
13,1,Light Side 3-A (Hard),5
14,1,Dark Side 7-E (Normal),10
15,1,Fleet 5-C (Normal),5
