battleID,userID,battle,n_sims
1,1,Light Side 8-A (Hard),3
2,1,Dark Side 9-A (Hard),5
3,1,Fleet 2-A (Hard),5
4,1,Fleet 3-D (Hard),2
5,1,Dark Side 6-D (Hard),5
6,1,Fleet 4-E (Hard),5
7,1,Light Side 8-A (Hard),3
8,1,Fleet 2-A (Hard),2
