battleID,userID,battle,n_sims
1,1,Cantina 3-C,6
2,1,Fleet 5-A (Hard),5
3,1,Dark Side 7-C (Hard),5
4,1,Light Side 8-D (Hard),5
5,1,Light Side 8-B (Hard),5
6,1,Light Side 7-C (Hard),5
7,1,Fleet 5-B (Hard),5
8,1,Fleet 5-D (Hard),2
9,1,Light Side 7-A (Hard),5
10,1,Light Side 3-A (Hard),3
11,1,Cantina 3-C,7
12,1,Fleet 5-D (Hard),2
13,1,Dark Side 3-A (Normal),9
14,1,Dark Side 9-E (Normal),4
