battleID,userID,battle,n_sims
1,1,Light Side 8-D (Hard),5
2,1,Fleet 5-A (Hard),5
3,1,Dark Side 7-C (Hard),5
4,1,Light Side 8-B (Hard),5
5,1,Light Side 3-A (Hard),5
6,1,Fleet 5-B (Hard),5
7,1,Cantina 3-C,6
8,1,Dark Side 9-F (Normal),14
9,1,Cantina 3-C,10
10,1,Fleet 5-B (Hard),4
11,1,Fleet 5-D (Hard),2
12,1,Dark Side 9-F (Normal),16
13,1,Fleet 5-D (Hard),2
14,1,Dark Side 9-F (Normal),8
