battleID,userID,battle,n_sims
1,1,Dark Side 9-B (Hard),5
2,1,Light Side 7-C (Hard),5
3,1,Fleet 5-A (Hard),5
4,1,Dark Side 7-C (Hard),5
5,1,Cantina 3-C,20
6,1,Cantina 3-C,11
7,1,Light Side 8-B (Hard),2
8,1,Light Side 3-A (Hard),5
9,1,Fleet 5-B (Hard),5
10,1,Light Side 8-D (Hard),5
11,1,Light Side 8-B (Hard),1
12,1,Fleet 5-D (Hard),2
13,1,Cantina 3-C,11
14,1,Light Side 9-D (Normal),8
15,1,Fleet 5-D (Hard),2
