battleID,userID,battle,n_sims
1,1,Fleet 1-B (Hard),5
2,1,Light Side 8-D (Hard),5
3,1,Fleet 5-A (Hard),3
4,1,Cantina 8-B,6
5,1,Dark Side 5-D (Hard),5
6,1,Fleet 5-A (Hard),2
7,1,Dark Side 9-B (Hard),3
8,1,Fleet 5-H (Normal),6
9,3,Cantina 2-G,11
10,3,Dark Side 7-D (Hard),4
11,3,Light Side 8-D (Hard),3
12,3,Fleet 3-D (Hard),3
13,3,Fleet 2-E (Hard),1
