battleID,userID,battle,n_sims
1,1,Dark Side 7-C (Hard),5
2,1,Light Side 8-B (Hard),5
3,1,Light Side 7-C (Hard),5
4,1,Cantina 8-E,11
5,1,Light Side 3-A (Hard),5
6,1,Fleet 5-A (Hard),5
7,1,Cantina 8-C,7
8,1,Cantina 8-F,15
9,1,Fleet 5-B (Hard),5
10,1,Fleet 5-D (Hard),5
11,1,Light Side 7-A (Hard),5
12,1,Light Side 8-D (Hard),5
13,1,Fleet 1-E (Normal),8
14,1,Light Side 9-D (Normal),11
15,1,Dark Side 9-E (Normal),4
16,1,Fleet 5-C (Hard),2
17,1,Dark Side 9-E (Normal),3
