battleID,userID,battle,n_sims
1,1,Cantina 8-G,20
2,1,Cantina 8-G,6
3,1,Dark Side 7-C (Hard),5
4,1,Light Side 8-D (Hard),5
5,1,Light Side 7-C (Hard),5
6,1,Light Side 3-A (Hard),5
7,1,Fleet 5-A (Hard),5
8,1,Fleet 5-B (Hard),5
9,1,Fleet 5-D (Hard),2
10,1,Cantina 8-G,4
11,1,Cantina 8-G,3
12,1,Light Side 8-B (Hard),5
13,1,Light Side 7-A (Hard),4
14,1,Fleet 5-D (Hard),3
15,1,Fleet 5-C (Hard),3
16,1,Light Side 7-A (Hard),1
17,1,Dark Side 7-E (Normal),5
18,1,Fleet 5-C (Normal),6
