battleID,userID,battle,n_sims
1,1,Cantina 3-C,10
2,1,Cantina 3-C,12
3,1,Cantina 3-C,12
4,1,Dark Side 7-C (Hard),5
5,1,Light Side 7-C (Hard),5
6,1,Light Side 8-D (Hard),5
7,1,Fleet 5-A (Hard),5
8,1,Light Side 8-B (Hard),5
9,1,Fleet 5-B (Hard),5
10,1,Light Side 3-A (Hard),5
11,1,Fleet 5-D (Hard),2
12,1,Light Side 7-A (Hard),5
13,1,Cantina 3-C,10
14,1,Fleet 5-D (Hard),3
15,1,Light Side 9-D (Normal),8
16,1,Fleet 1-E (Normal),8
17,1,Light Side 9-D (Normal),8
18,1,Fleet 1-E (Normal),5
