battleID,userID,battle,n_sims
1,1,Cantina 3-C,6
2,1,Light Side 8-D (Hard),5
3,1,Light Side 7-C (Hard),5
4,1,Dark Side 7-C (Hard),5
5,1,Light Side 8-B (Hard),5
6,1,Fleet 5-A (Hard),5
7,1,Fleet 5-B (Hard),1
8,1,Light Side 3-A (Hard),5
9,1,Cantina 3-C,11
10,1,Dark Side 9-F (Normal),18
11,1,Fleet 5-B (Hard),4
12,1,Fleet 5-D (Hard),2
13,1,Fleet 5-D (Hard),2
14,1,Dark Side 4-H (Normal),12
