battleID,userID,battle,n_sims
1,1,Dark Side 7-C (Hard),5
2,1,Cantina 8-F,20
3,1,Cantina 8-G,6
4,1,Fleet 5-A (Hard),5
5,1,Light Side 7-A (Hard),5
6,1,Cantina 8-G,6
7,1,Light Side 8-D (Hard),5
8,1,Light Side 3-A (Hard),5
9,1,Fleet 5-B (Hard),5
10,1,Fleet 5-D (Hard),2
11,1,Light Side 8-B (Hard),1
12,1,Dark Side 9-E (Normal),4
13,1,Fleet 5-D (Hard),3
14,1,Dark Side 9-C (Hard),5
15,1,Fleet 5-F (Hard),4
16,1,Fleet 5-C (Normal),17
