battleID,userID,battle,n_sims
1,1,Cantina 8-C,4
2,1,Light Side 8-D (Hard),5
3,1,Light Side 8-B (Hard),5
4,1,Fleet 5-A (Hard),5
5,1,Fleet 5-B (Hard),1
6,1,Dark Side 8-B (Normal),17
7,3,Cantina 2-G,20
8,3,Light Side 6-B (Hard),5
9,3,Dark Side 9-B (Hard),5
10,3,Fleet 2-E (Hard),5
11,3,Fleet 5-A (Hard),2
12,1,Cantina 8-C,6
13,1,Dark Side 8-B (Normal),16
14,1,Fleet 5-B (Hard),4
15,1,Fleet 5-D (Hard),2
